"文件路径","字节数","SHA256"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\iron_axe-level30.json","26035","7F51D24B7B73252D0AFB9352DED6D1CC27BD4A9BD4AF581E92F431A0D80F2AC6"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\iron_boots-level30.json","28160","71878635289E731C8996E1B897E7C6F179A312B7493F8D48C4A63EDBF4156410"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\iron_chestplate-level30.json","26684","5BC2EB6D527803FAE2586CBC1443B756BABE568ED0105DE79F8D9EBB24711519"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\iron_helmet-level30.json","31366","70207C8D53578716C12F287603FB9531E8EB200F554778C05C59DC026EBAB188"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\iron_hoe-level30.json","26035","9692901767D2E04F64B167E6A6A6F1C26AEF9753B35B32371E57B7D1F6C71DB8"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\iron_leggings-level30.json","22163","505037D0AD5A343101DB23E1C4E12359043F874BFD59588C3F80971997CA7175"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\iron_pickaxe-level30.json","26043","F7E6F899F6CC075E37D0ED204E5EA4F339309FE1657F0D558DB65FA825F33E83"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\iron_shovel-level30.json","26041","6DEE2C36042F0AADC8F3173A1DBE02C087B55ACAD5950BA45F4F68D9C69A3641"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\iron_spear-level30.json","47296","CFC52C539D609523D60F0FA83D9698F84E95351C2DB6B733A7844E9F0D656E7B"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\iron_sword-level30.json","46560","A2D95BB812AFA1A1752D425898B909DE33BC40C84E8FFFD22F1F0D864E3FB19F"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\leather_boots-level30.json","31946","1AE2B9BFC9FA8A7DB0E7309C37F3BD431A776C9C6E9F9167E8FB1AC3CAE2B4EF"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\leather_chestplate-level30.json","30449","884F80F778EED5113A19024F037FFBD3D61C5745D2998B7F6F1CB6F0F6B05BF7"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\leather_helmet-level30.json","35442","681621D44088D74867A66B78F8234B9D9C77F1DAD74DF7B93C0B4F26A6FA1093"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\leather_leggings-level30.json","25061","C61CA86F271D3E4DB5C570616C31A2C8F489BCD4C1DE15B2596B018130D10CC6"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\mace-level30.json","20553","84FEDEE608EFB5E5E0CE584B4F8BBCD6A5E7189ED41CE4A92099EEA9CA50C276"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\netherite_axe-level30.json","26054","1D222132A72189B74FF690F130FB5ECAF455201DC73E80E252F41122F5D65DA2"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\netherite_boots-level30.json","31956","DFB10CA780417DA2F3D824C1D9F3E122CB7534358B070A2C75F911648C94455F"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\netherite_chestplate-level30.json","30459","ED630845DC5EF92743CBDEE4EACFC59B40D4CE763C47A7D398FC25F05417ADA2"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\netherite_helmet-level30.json","35452","CA2C30189CF8BCF634DE9BAE50050F038086B56FF3628BE85FCDBBD0ED82B31F"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\netherite_hoe-level30.json","26054","4CE7C79C253B1D8B3862C35A081420AAFE4C8BAF63118FED0ED791DDCA82FD44"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\netherite_leggings-level30.json","25071","354A5621E8F283817F4C8FB9602876CD22F05717AD01831D0D5C5413B94F1FE8"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\netherite_pickaxe-level30.json","26062","2D49EBC9D6D231184A5E20352CB3080FDCFE92330EE765A5531B6D70BB796605"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\netherite_shovel-level30.json","26060","639DA507EA7616A3A20DACBC354CE3A09557481E883C93A688046B1D0CB12ECE"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\netherite_spear-level30.json","47315","80BF888A1D7226EC2A2DE00DB0099863781A7E9C82A52C8D6D2A8A14362D1F68"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\netherite_sword-level30.json","46579","C95284774DB0D16201B2863E92A1D61765F5E7FB75256CE66F0D61BA5D6D7FBA"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\stone_axe-level30.json","19249","8DD3718A2826EB9F12603C09E0A4D83B425613EE3E26CDF54691B7BB9ABB856F"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\stone_hoe-level30.json","19249","D9C7A8C6FD5DA358F98081254A28B8C7C9834F5350F553033E54FB265C253FFE"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\stone_pickaxe-level30.json","19257","E1B0B906AEAF3C8112D86673D7F81CA3184E321E6D86DB6AE55F71F280E41C53"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\stone_shovel-level30.json","19255","E949395100A549B983AA3F0C741BFD1C1974991BF124FDF4407B60BF21B9CB0D"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\stone_spear-level30.json","35293","86E45A6E709CA4240EB11E57B6A62C5DAB6B29963A0AD8A1B4BC1CAD3C162A07"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\stone_sword-level30.json","35421","8A2ECBDCA3148AF4BFBD672A7A8D6FFE9261E540A845979DA4DE210C21447E27"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\trident-level30.json","19847","F99A9A6A268D213DDC7C9D05903FC8A7A63796B3049E3F6F8BA26469552AFA06"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\turtle_helmet-level30.json","31370","ECA74962A987AF3FB163B517AC68EC75D1471C4EC1CF9F2BAD2090FF9BD9A42E"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\wooden_axe-level30.json","26039","BD1B66079A75B29A4FFCC5AEF25888A2C9D5C7FE1900027BAEAA81A2C9F45C64"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\wooden_hoe-level30.json","26039","3BF63B90D474A47B9F84CD5078D88209BD1F0551B4B79D78CEF84F7E38164F4F"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\wooden_pickaxe-level30.json","26047","610BF1EE6A80C72D573464D7864ACFA4C844D66F934411D2C8582A6D067E8703"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\wooden_shovel-level30.json","26045","376D5799142786B3B65ACE2B50E57B34C1D2D32E9362A0299635D8E822E5C17A"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\wooden_spear-level30.json","47300","2F0AE14CD13D282C998942C949180627DEE84D03DF7C880ADCF74D87DDBD0CFC"
"01-完整反编译结果-Vineflower/enchantment\vanilla\candidates\level30\wooden_sword-level30.json","46564","975507C3CD3919E1C8AC261EC214ECDD02DA9A6D7BF38C369982370115D89831"
"01-完整反编译结果-Vineflower/enchantment\vanilla\conflicts\conflicts.json","8868","351788BDC070F98D2C807CBC9A5D60CA332D788B759D1C93B1F567B906EB0191"
"01-完整反编译结果-Vineflower/enchantment\vanilla\enchantments\enchantments.json","37598","B1197AC36831AA5964D6775C144D54D1D35157849CB3CFE153A330AE5E7E7B61"
"01-完整反编译结果-Vineflower/enchantment\vanilla\items\gears.json","60869","257059A54052296591DC4599E9F74D2A0CC016B63627DC94EE5E4106D74D9339"
"01-完整反编译结果-Vineflower/enchantment\vanilla\meta\rules.json","286","DA55BBD5EE194B5FB45765A1F97F6B853FDEF0E4E0C9726AF298D0B9BA4EA33D"
"01-完整反编译结果-Vineflower/META-INF\反编译声明.txt","563","FFFD1D488C656B770BEECFE647728E4C8EB08D6BD89F584EE27240A55E9EF8D7"
"01-完整反编译结果-Vineflower/META-INF\MANIFEST.MF","348","DA947966A18946EEAB9FD1DC4D93B4A4B7F79F9FBA22DC415760E112F6F11CDF"
"01-完整反编译结果-Vineflower/META-INF\jars\baritone-fabric-1.18.0.jar","5042583","48AC8DB16848390B569880519496B4BEEB59F189FA83C398F6776EF1202E8B44"
"01-完整反编译结果-Vineflower/META-INF\jars\skija-shared-0.143.16.jar","380452","FF4084E072DC5F10066CA3F073175EA427ADD6B6E285584605A9A48546FC8A2F"
"01-完整反编译结果-Vineflower/META-INF\jars\skija-windows-arm64-0.143.16.jar","9640304","D2D29082D767F229AB94C7270DC7578A0BBA6EA4DCE5B9D5C26CDB77254C5C7B"
"01-完整反编译结果-Vineflower/META-INF\jars\skija-windows-x64-0.143.16.jar","10494143","A172E6A0B15C69FFD0AAA4DC9892052BB7DC85DE2193E51EA4DD149C3B7B4E69"
"01-完整反编译结果-Vineflower/META-INF\jars\types-0.2.0.jar","16457","B973E052E87E446974E2A4009C3100A11344C556A28ADFE5ECB3D384F97AF956"
"02-抽样反编译结果-CFR/com\yiyiaddon\k\b\a.java","18820","33ACB5E5799944B5CE6F6598E12374713C49CACC2CD7DD3AB263B63BB04BB446"
"02-抽样反编译结果-CFR/com\yiyiaddon\l\a\a.java","2758","E619FECC29F1CA4B20F751B21DBDA99423201FACD39495230B8BBACB30DA93F4"
"02-抽样反编译结果-CFR/com\yiyiaddon\m\b.java","2241","988B0CFD9FE6CD67BA92853F45C8ABCF91F757D7908134A2DCF5CDE0CD616780"
"03-解压字节码样本/com_yiyiaddon_k_b_a.class","10667","1F948CE74CEA5F0A3A309C4B47472DF6B9D1B86FECD0F1F3B733A9B5DD708F16"
"03-解压字节码样本/com_yiyiaddon_l_a_a.class","1215","35448D6733D67F80ECB9DC4905995170200DC88B0ADC845FD7B1E29FF1DE7A61"
"03-解压字节码样本/com_yiyiaddon_m_b.class","2729","981635BAEC66B5953606D173723B36F0496A33FE443B011212D270C497A40552"
"04-对应混淆发布包/yiyiaddon-1.0-beta1-obfuscated.jar","44392732","6116886369f23dcee385458a24a117349db0f763a5fede6d405d973154bb1a2b"
"05-测试日志与参数/Vineflower-原始测试参数.txt","22515","4D57BA290D23B7A7244CD51D198F062BC17A10DB4B8AE0FEAC8F56CA71336167"
"05-测试日志与参数/混淆发布构建日志.log","1588","3DDD9313F23CD9F708EDE6742521BC7EC22980D543164F59740C8B31D427BDF7"
"05-测试日志与参数/CFR-解密入口样本日志.log","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"05-测试日志与参数/CFR-缓动函数样本日志.log","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"05-测试日志与参数/CFR-最后一个抽样的原始参数.txt","20585","D35C210888D5DF543E7E4D74FC71AAA4CF31CAFAC4887B4B7F956EC9D2EBA097"
"05-测试日志与参数/普通构建日志.log","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"05-测试日志与参数/CFR-身份服务样本日志.log","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"05-测试日志与参数/Vineflower-完整反编译日志.log","70","97C3CB7BBD3BB892816B910371F92D657FFA6DB085B6BFF9B373D3DD3E055215"
